epoch,step,test/rmse,train/loss
0,49,,0.0065729352645576
0,99,,0.0062067327089607716
1,149,,0.005063023883849382
1,199,,0.0042800866067409515
2,208,0.07651662826538086,
2,208,0.07675430178642273,
2,208,0.07678177952766418,
2,208,0.07692044228315353,
2,208,0.07689793407917023,
2,208,0.0766795352101326,
2,208,0.07689567655324936,
2,208,0.07666582614183426,
2,208,0.0769074559211731,
2,208,0.07646651566028595,
2,208,0.07664153724908829,
2,208,0.07684478908777237,
2,208,0.07650188356637955,
2,208,0.07670890539884567,
2,208,0.07664168626070023,
2,208,0.07652614265680313,
2,208,0.0768684670329094,
2,208,0.0766768753528595,
2,208,0.07663647830486298,
2,208,0.07693894952535629,
2,208,0.07682942599058151,
2,208,0.07663288712501526,
2,208,0.07681042701005936,
2,208,0.07660528272390366,
2,208,0.07706280052661896,
2,208,0.0768856480717659,
2,208,0.07704051584005356,
2,208,0.07647950947284698,
2,208,0.07666947692632675,
2,208,0.07673437148332596,
2,208,0.0764991044998169,
2,208,0.07621370255947113,
2,208,0.07701760530471802,
2,208,0.07674496620893478,
2,208,0.07650528103113174,
2,208,0.0766756683588028,
2,208,0.0769464522600174,
2,208,0.0767286866903305,
2,208,0.07672258466482162,
2,208,0.07666632533073425,
2,208,0.07654090225696564,
2,208,0.0768706202507019,
2,208,0.07656276226043701,
2,208,0.07671155780553818,
2,208,0.07678856700658798,
2,208,0.07694849371910095,
2,208,0.07639048248529434,
2,208,0.07676810026168823,
2,208,0.07668371498584747,
2,208,0.07696115225553513,
