epoch,step,test/rmse,train/loss
0,49,,0.0083350520581007
0,99,,0.004774835426360369
1,149,,0.005134874023497105
1,199,,0.00447157071903348
2,208,0.07818600535392761,
2,208,0.07807467132806778,
2,208,0.07777021080255508,
2,208,0.07786476612091064,
2,208,0.07802239060401917,
2,208,0.07803855836391449,
2,208,0.07803508639335632,
2,208,0.0781458243727684,
2,208,0.07788047939538956,
2,208,0.07829156517982483,
2,208,0.0781073048710823,
2,208,0.07818328589200974,
2,208,0.07818739861249924,
2,208,0.0780024379491806,
2,208,0.07795102149248123,
2,208,0.07802068442106247,
2,208,0.07806986570358276,
2,208,0.07778775691986084,
2,208,0.07792522758245468,
2,208,0.07803821563720703,
2,208,0.0776061937212944,
2,208,0.0782000720500946,
2,208,0.0779915452003479,
2,208,0.0776946097612381,
2,208,0.07806748151779175,
2,208,0.0783456489443779,
2,208,0.07774890959262848,
2,208,0.07807369530200958,
2,208,0.0780869722366333,
2,208,0.07826299220323563,
2,208,0.07818503677845001,
2,208,0.07802967727184296,
2,208,0.07825052738189697,
2,208,0.07789073884487152,
2,208,0.07823304086923599,
2,208,0.07799038290977478,
2,208,0.07792150974273682,
2,208,0.07775671780109406,
2,208,0.0779522955417633,
2,208,0.07800181955099106,
2,208,0.07798013091087341,
2,208,0.07780791819095612,
2,208,0.07809888571500778,
2,208,0.07803980261087418,
2,208,0.0780051052570343,
2,208,0.0781240314245224,
2,208,0.07808423787355423,
2,208,0.07828423380851746,
2,208,0.07786989212036133,
2,208,0.0780329555273056,
