epoch,step,test/rmse,train/loss
0,49,,0.008201667107641697
0,99,,0.007063595578074455
1,149,,0.005192656069993973
1,199,,0.00561371399089694
2,208,0.07956511527299881,
2,208,0.07933256030082703,
2,208,0.07923029363155365,
2,208,0.07940304279327393,
2,208,0.07928016781806946,
2,208,0.07922658324241638,
2,208,0.07945512980222702,
2,208,0.07919339090585709,
2,208,0.0794653445482254,
2,208,0.07971559464931488,
2,208,0.07927344739437103,
2,208,0.07929904013872147,
2,208,0.07952432334423065,
2,208,0.07972694933414459,
2,208,0.07947735488414764,
2,208,0.0793859213590622,
2,208,0.07937096804380417,
2,208,0.07960352301597595,
2,208,0.0795464813709259,
2,208,0.07927244156599045,
2,208,0.07936625927686691,
2,208,0.07928095012903214,
2,208,0.07973221689462662,
2,208,0.07798022776842117,
2,208,0.07923723757266998,
2,208,0.0794839859008789,
2,208,0.07943308353424072,
2,208,0.07949674129486084,
2,208,0.07941433787345886,
2,208,0.07960304617881775,
2,208,0.07942251861095428,
2,208,0.07952075451612473,
2,208,0.07938876748085022,
2,208,0.07939352840185165,
2,208,0.07932471483945847,
2,208,0.07936880737543106,
2,208,0.07918129861354828,
2,208,0.07908908277750015,
2,208,0.0793633759021759,
2,208,0.07937370240688324,
2,208,0.07923336327075958,
2,208,0.07932405918836594,
2,208,0.07937411963939667,
2,208,0.07942211627960205,
2,208,0.07924351841211319,
2,208,0.07948581874370575,
2,208,0.07958075404167175,
2,208,0.07938114553689957,
2,208,0.07952150702476501,
2,208,0.07925280928611755,
